id,accent
common_voice_en_126380.wav,Canada
common_voice_en_126385.wav,Canada
common_voice_en_126387.wav,Canada
common_voice_en_126391.wav,Canada
common_voice_en_126392.wav,Canada
common_voice_en_126402.wav,Canada
common_voice_en_126403.wav,Canada
common_voice_en_126409.wav,Canada
common_voice_en_128374.wav,Canada
common_voice_en_128382.wav,Canada
common_voice_en_128388.wav,Canada
common_voice_en_128394.wav,Canada
common_voice_en_130785.wav,Canada
common_voice_en_130787.wav,Canada
common_voice_en_130788.wav,Canada
common_voice_en_130790.wav,Canada
common_voice_en_130792.wav,Canada
common_voice_en_130793.wav,Canada
common_voice_en_132239.wav,Canada
common_voice_en_132243.wav,Canada
common_voice_en_132248.wav,Canada
common_voice_en_132249.wav,Canada
common_voice_en_132252.wav,Canada
common_voice_en_132254.wav,Canada
common_voice_en_132256.wav,Canada
common_voice_en_132258.wav,Canada
common_voice_en_132260.wav,Canada
common_voice_en_132263.wav,Canada
common_voice_en_132264.wav,Canada
common_voice_en_132267.wav,Canada
common_voice_en_132268.wav,Canada
common_voice_en_132269.wav,Canada
common_voice_en_132270.wav,Canada
common_voice_en_132273.wav,Canada
common_voice_en_132275.wav,Canada
common_voice_en_132278.wav,Canada
common_voice_en_132279.wav,Canada
common_voice_en_136791.wav,Canada
common_voice_en_136794.wav,Canada
common_voice_en_136796.wav,Canada
common_voice_en_136800.wav,Canada
common_voice_en_136806.wav,Canada
common_voice_en_136808.wav,Canada
common_voice_en_136809.wav,Canada
common_voice_en_136813.wav,Canada
common_voice_en_137501.wav,Canada
common_voice_en_137515.wav,Canada
common_voice_en_143186.wav,Canada
common_voice_en_143213.wav,Canada
common_voice_en_143599.wav,Canada
common_voice_en_143600.wav,Canada
common_voice_en_143601.wav,Canada
common_voice_en_143602.wav,Canada
common_voice_en_143603.wav,Canada
common_voice_en_143604.wav,Canada
common_voice_en_144659.wav,Canada
common_voice_en_144670.wav,Canada
common_voice_en_149977.wav,Canada
common_voice_en_149978.wav,Canada
common_voice_en_149982.wav,Canada
common_voice_en_149983.wav,Canada
common_voice_en_149992.wav,Canada
common_voice_en_149994.wav,Canada
common_voice_en_149999.wav,Canada
common_voice_en_150002.wav,Canada
common_voice_en_150004.wav,Canada
common_voice_en_152173.wav,Canada
common_voice_en_152181.wav,Canada
common_voice_en_152182.wav,Canada
common_voice_en_152185.wav,Canada
common_voice_en_152188.wav,Canada
common_voice_en_152190.wav,Canada
common_voice_en_152191.wav,Canada
common_voice_en_152192.wav,Canada
common_voice_en_152197.wav,Canada
common_voice_en_152717.wav,Canada
common_voice_en_152720.wav,Canada
common_voice_en_152721.wav,Canada
common_voice_en_152722.wav,Canada
common_voice_en_152725.wav,Canada
common_voice_en_152729.wav,Canada
common_voice_en_152730.wav,Canada
common_voice_en_152737.wav,Canada
common_voice_en_152745.wav,Canada
common_voice_en_152750.wav,Canada
common_voice_en_152752.wav,Canada
common_voice_en_152753.wav,Canada
common_voice_en_152755.wav,Canada
common_voice_en_152756.wav,Canada
common_voice_en_152757.wav,Canada
common_voice_en_152759.wav,Canada
common_voice_en_152761.wav,Canada
common_voice_en_152765.wav,Canada
common_voice_en_152767.wav,Canada
common_voice_en_152768.wav,Canada
common_voice_en_152770.wav,Canada
common_voice_en_152774.wav,Canada
common_voice_en_152779.wav,Canada
common_voice_en_152782.wav,Canada
common_voice_en_152785.wav,Canada
common_voice_en_152795.wav,Canada
common_voice_en_152798.wav,Canada
common_voice_en_152799.wav,Canada
common_voice_en_152801.wav,Canada
common_voice_en_152807.wav,Canada
common_voice_en_152808.wav,Canada
common_voice_en_152810.wav,Canada
common_voice_en_152811.wav,Canada
common_voice_en_152815.wav,Canada
common_voice_en_152819.wav,Canada
common_voice_en_152820.wav,Canada
common_voice_en_152822.wav,Canada
common_voice_en_152828.wav,Canada
common_voice_en_152833.wav,Canada
common_voice_en_152834.wav,Canada
common_voice_en_152835.wav,Canada
common_voice_en_152836.wav,Canada
common_voice_en_152838.wav,Canada
common_voice_en_152839.wav,Canada
common_voice_en_152841.wav,Canada
common_voice_en_152842.wav,Canada
common_voice_en_152843.wav,Canada
common_voice_en_152845.wav,Canada
common_voice_en_152848.wav,Canada
common_voice_en_152850.wav,Canada
common_voice_en_152851.wav,Canada
common_voice_en_152852.wav,Canada
common_voice_en_152854.wav,Canada
common_voice_en_152856.wav,Canada
common_voice_en_153031.wav,Canada
common_voice_en_153552.wav,Canada
common_voice_en_153554.wav,Canada
common_voice_en_153556.wav,Canada
common_voice_en_153557.wav,Canada
common_voice_en_153559.wav,Canada
common_voice_en_153560.wav,Canada
common_voice_en_153561.wav,Canada
common_voice_en_153564.wav,Canada
common_voice_en_153565.wav,Canada
common_voice_en_153568.wav,Canada
common_voice_en_153569.wav,Canada
common_voice_en_153570.wav,Canada
common_voice_en_153573.wav,Canada
common_voice_en_153574.wav,Canada
common_voice_en_153575.wav,Canada
common_voice_en_153576.wav,Canada
common_voice_en_153578.wav,Canada
common_voice_en_153581.wav,Canada
common_voice_en_153583.wav,Canada
common_voice_en_153584.wav,Canada
common_voice_en_153586.wav,Canada
common_voice_en_153587.wav,Canada
common_voice_en_153588.wav,Canada
common_voice_en_153589.wav,Canada
common_voice_en_153590.wav,Canada
common_voice_en_153591.wav,Canada
common_voice_en_153592.wav,Canada
common_voice_en_153593.wav,Canada
common_voice_en_153594.wav,Canada
common_voice_en_153595.wav,Canada
common_voice_en_153596.wav,Canada
common_voice_en_153597.wav,Canada
common_voice_en_153598.wav,Canada
common_voice_en_153601.wav,Canada
common_voice_en_153603.wav,Canada
common_voice_en_153604.wav,Canada
common_voice_en_153606.wav,Canada
common_voice_en_153607.wav,Canada
common_voice_en_153609.wav,Canada
common_voice_en_153610.wav,Canada
common_voice_en_153612.wav,Canada
common_voice_en_153613.wav,Canada
common_voice_en_153614.wav,Canada
common_voice_en_153615.wav,Canada
common_voice_en_153616.wav,Canada
common_voice_en_153617.wav,Canada
common_voice_en_153618.wav,Canada
common_voice_en_153619.wav,Canada
common_voice_en_153620.wav,Canada
common_voice_en_153622.wav,Canada
common_voice_en_153623.wav,Canada
common_voice_en_153624.wav,Canada
common_voice_en_153625.wav,Canada
common_voice_en_153626.wav,Canada
common_voice_en_153630.wav,Canada
common_voice_en_153631.wav,Canada
common_voice_en_153632.wav,Canada
common_voice_en_153633.wav,Canada
common_voice_en_153634.wav,Canada
common_voice_en_153638.wav,Canada
common_voice_en_153639.wav,Canada
common_voice_en_153641.wav,Canada
common_voice_en_153645.wav,Canada
common_voice_en_155034.wav,Canada
common_voice_en_155035.wav,Canada
common_voice_en_155036.wav,Canada
common_voice_en_155037.wav,Canada
common_voice_en_155039.wav,Canada
common_voice_en_155374.wav,Canada
common_voice_en_155377.wav,Canada
common_voice_en_155379.wav,Canada
common_voice_en_155387.wav,Canada
common_voice_en_155388.wav,Canada
common_voice_en_155391.wav,Canada
common_voice_en_155396.wav,Canada
common_voice_en_155397.wav,Canada
common_voice_en_155402.wav,Canada
common_voice_en_155404.wav,Canada
common_voice_en_155405.wav,Canada
common_voice_en_155406.wav,Canada
common_voice_en_155408.wav,Canada
common_voice_en_155412.wav,Canada
common_voice_en_155414.wav,Canada
common_voice_en_155416.wav,Canada
common_voice_en_155417.wav,Canada
common_voice_en_155421.wav,Canada
common_voice_en_155426.wav,Canada
common_voice_en_155427.wav,Canada
common_voice_en_155543.wav,Canada
common_voice_en_155562.wav,Canada
common_voice_en_155563.wav,Canada
common_voice_en_155569.wav,Canada
common_voice_en_155573.wav,Canada
common_voice_en_155586.wav,Canada
common_voice_en_155595.wav,Canada
common_voice_en_155597.wav,Canada
common_voice_en_155603.wav,Canada
common_voice_en_155615.wav,Canada
common_voice_en_155616.wav,Canada
common_voice_en_155618.wav,Canada
common_voice_en_155621.wav,Canada
common_voice_en_155625.wav,Canada
common_voice_en_155630.wav,Canada
common_voice_en_155635.wav,Canada
common_voice_en_155641.wav,Canada
common_voice_en_155646.wav,Canada
common_voice_en_155647.wav,Canada
common_voice_en_155649.wav,Canada
common_voice_en_155650.wav,Canada
common_voice_en_155653.wav,Canada
common_voice_en_155656.wav,Canada
common_voice_en_155660.wav,Canada
common_voice_en_155663.wav,Canada
common_voice_en_155665.wav,Canada
common_voice_en_156758.wav,Canada
common_voice_en_156760.wav,Canada
common_voice_en_156767.wav,Canada
common_voice_en_156787.wav,Canada
common_voice_en_156794.wav,Canada
common_voice_en_156795.wav,Canada
common_voice_en_156802.wav,Canada
common_voice_en_156816.wav,Canada
common_voice_en_156819.wav,Canada
common_voice_en_156820.wav,Canada
common_voice_en_156827.wav,Canada
common_voice_en_156834.wav,Canada
common_voice_en_156835.wav,Canada
common_voice_en_156838.wav,Canada
common_voice_en_156851.wav,Canada
common_voice_en_156854.wav,Canada
common_voice_en_160343.wav,Canada
common_voice_en_160344.wav,Canada
common_voice_en_160352.wav,Canada
common_voice_en_160353.wav,Canada
common_voice_en_160364.wav,Canada
common_voice_en_160370.wav,Canada
common_voice_en_160371.wav,Canada
common_voice_en_160372.wav,Canada
common_voice_en_160373.wav,Canada
common_voice_en_160375.wav,Canada
common_voice_en_160377.wav,Canada
common_voice_en_160385.wav,Canada
common_voice_en_161651.wav,Canada
common_voice_en_161664.wav,Canada
common_voice_en_161668.wav,Canada
common_voice_en_161669.wav,Canada
common_voice_en_161671.wav,Canada
common_voice_en_161672.wav,Canada
common_voice_en_161673.wav,Canada
common_voice_en_161674.wav,Canada
common_voice_en_161676.wav,Canada
common_voice_en_162458.wav,Canada
common_voice_en_162460.wav,Canada
common_voice_en_162461.wav,Canada
common_voice_en_162463.wav,Canada
common_voice_en_162464.wav,Canada
common_voice_en_162465.wav,Canada
common_voice_en_162469.wav,Canada
common_voice_en_162473.wav,Canada
common_voice_en_162475.wav,Canada
common_voice_en_162476.wav,Canada
common_voice_en_162477.wav,Canada
common_voice_en_162478.wav,Canada
common_voice_en_162483.wav,Canada
common_voice_en_162485.wav,Canada
common_voice_en_162486.wav,Canada
common_voice_en_162490.wav,Canada
common_voice_en_162492.wav,Canada
common_voice_en_162494.wav,Canada
common_voice_en_162495.wav,Canada
common_voice_en_162498.wav,Canada
common_voice_en_162499.wav,Canada
common_voice_en_162500.wav,Canada
common_voice_en_165071.wav,Canada
common_voice_en_165074.wav,Canada
common_voice_en_165079.wav,Canada
common_voice_en_165080.wav,Canada
common_voice_en_167054.wav,Canada
common_voice_en_167056.wav,Canada
common_voice_en_167063.wav,Canada
common_voice_en_167069.wav,Canada
common_voice_en_167073.wav,Canada
common_voice_en_167074.wav,Canada
common_voice_en_167075.wav,Canada
common_voice_en_167079.wav,Canada
common_voice_en_167080.wav,Canada
common_voice_en_170707.wav,Canada
common_voice_en_170713.wav,Canada
common_voice_en_170725.wav,Canada
common_voice_en_170728.wav,Canada
common_voice_en_170730.wav,Canada
common_voice_en_170731.wav,Canada
common_voice_en_170736.wav,Canada
common_voice_en_170737.wav,Canada
common_voice_en_170741.wav,Canada
common_voice_en_170743.wav,Canada
common_voice_en_170744.wav,Canada
common_voice_en_1715.wav,Canada
common_voice_en_1716.wav,Canada
common_voice_en_1717.wav,Canada
common_voice_en_1719.wav,Canada
common_voice_en_1720.wav,Canada
common_voice_en_174376.wav,Canada
common_voice_en_174377.wav,Canada
common_voice_en_174379.wav,Canada
common_voice_en_174382.wav,Canada
common_voice_en_174392.wav,Canada
common_voice_en_174401.wav,Canada
common_voice_en_174408.wav,Canada
common_voice_en_174422.wav,Canada
common_voice_en_174432.wav,Canada
common_voice_en_174438.wav,Canada
common_voice_en_174446.wav,Canada
common_voice_en_174464.wav,Canada
common_voice_en_174465.wav,Canada
common_voice_en_174529.wav,Canada
common_voice_en_174550.wav,Canada
common_voice_en_174586.wav,Canada
common_voice_en_174588.wav,Canada
common_voice_en_174595.wav,Canada
common_voice_en_174609.wav,Canada
common_voice_en_174615.wav,Canada
common_voice_en_174637.wav,Canada
common_voice_en_178572.wav,Canada
common_voice_en_178573.wav,Canada
common_voice_en_178574.wav,Canada
common_voice_en_178575.wav,Canada
common_voice_en_178576.wav,Canada
common_voice_en_178578.wav,Canada
common_voice_en_178581.wav,Canada
common_voice_en_178583.wav,Canada
common_voice_en_178584.wav,Canada
common_voice_en_178585.wav,Canada
common_voice_en_178587.wav,Canada
common_voice_en_178588.wav,Canada
common_voice_en_178590.wav,Canada
common_voice_en_178592.wav,Canada
common_voice_en_178593.wav,Canada
common_voice_en_178596.wav,Canada
common_voice_en_178597.wav,Canada
common_voice_en_178598.wav,Canada
common_voice_en_178599.wav,Canada
common_voice_en_178600.wav,Canada
common_voice_en_178602.wav,Canada
common_voice_en_178605.wav,Canada
common_voice_en_178607.wav,Canada
common_voice_en_178608.wav,Canada
common_voice_en_178609.wav,Canada
common_voice_en_178610.wav,Canada
common_voice_en_178611.wav,Canada
common_voice_en_178612.wav,Canada
common_voice_en_178613.wav,Canada
common_voice_en_178614.wav,Canada
common_voice_en_178615.wav,Canada
common_voice_en_178616.wav,Canada
common_voice_en_178617.wav,Canada
common_voice_en_178619.wav,Canada
common_voice_en_178620.wav,Canada
common_voice_en_178621.wav,Canada
common_voice_en_178622.wav,Canada
common_voice_en_178623.wav,Canada
common_voice_en_178624.wav,Canada
common_voice_en_178625.wav,Canada
common_voice_en_179640.wav,Canada
common_voice_en_179646.wav,Canada
common_voice_en_179647.wav,Canada
common_voice_en_179649.wav,Canada
common_voice_en_179650.wav,Canada
common_voice_en_179698.wav,Canada
common_voice_en_179700.wav,Canada
common_voice_en_179701.wav,Canada
common_voice_en_179702.wav,Canada
common_voice_en_179706.wav,Canada
common_voice_en_179707.wav,Canada
common_voice_en_179710.wav,Canada
common_voice_en_179713.wav,Canada
common_voice_en_179716.wav,Canada
common_voice_en_179719.wav,Canada
common_voice_en_179720.wav,Canada
common_voice_en_179723.wav,Canada
common_voice_en_180549.wav,Canada
common_voice_en_180553.wav,Canada
common_voice_en_180554.wav,Canada
common_voice_en_180555.wav,Canada
common_voice_en_180556.wav,Canada
common_voice_en_180558.wav,Canada
common_voice_en_180561.wav,Canada
common_voice_en_180562.wav,Canada
common_voice_en_180564.wav,Canada
common_voice_en_180565.wav,Canada
common_voice_en_180568.wav,Canada
common_voice_en_180569.wav,Canada
common_voice_en_181.wav,Canada
common_voice_en_182.wav,Canada
common_voice_en_182312.wav,Canada
common_voice_en_182314.wav,Canada
common_voice_en_182316.wav,Canada
common_voice_en_182318.wav,Canada
common_voice_en_183.wav,Canada
common_voice_en_185225.wav,Canada
common_voice_en_185226.wav,Canada
common_voice_en_185235.wav,Canada
common_voice_en_185244.wav,Canada
common_voice_en_185262.wav,Canada
common_voice_en_185263.wav,Canada
common_voice_en_185264.wav,Canada
common_voice_en_185266.wav,Canada
common_voice_en_185267.wav,Canada
common_voice_en_185272.wav,Canada
common_voice_en_185275.wav,Canada
common_voice_en_185278.wav,Canada
common_voice_en_185279.wav,Canada
common_voice_en_185286.wav,Canada
common_voice_en_185295.wav,Canada
common_voice_en_185298.wav,Canada
common_voice_en_185307.wav,Canada
common_voice_en_185308.wav,Canada
common_voice_en_185312.wav,Canada
common_voice_en_185320.wav,Canada
common_voice_en_185326.wav,Canada
common_voice_en_185330.wav,Canada
common_voice_en_185331.wav,Canada
common_voice_en_185337.wav,Canada
common_voice_en_185339.wav,Canada
common_voice_en_185344.wav,Canada
common_voice_en_185350.wav,Canada
common_voice_en_185358.wav,Canada
common_voice_en_185367.wav,Canada
common_voice_en_185380.wav,Canada
common_voice_en_185384.wav,Canada
common_voice_en_185388.wav,Canada
common_voice_en_185389.wav,Canada
common_voice_en_185390.wav,Canada
common_voice_en_185391.wav,Canada
common_voice_en_185410.wav,Canada
common_voice_en_185412.wav,Canada
common_voice_en_18825.wav,Canada
common_voice_en_18827.wav,Canada
common_voice_en_18828.wav,Canada
common_voice_en_18831.wav,Canada
common_voice_en_18833.wav,Canada
common_voice_en_18840.wav,Canada
common_voice_en_26955.wav,Canada
common_voice_en_26957.wav,Canada
common_voice_en_26960.wav,Canada
common_voice_en_26961.wav,Canada
common_voice_en_26962.wav,Canada
common_voice_en_26963.wav,Canada
common_voice_en_26970.wav,Canada
common_voice_en_26972.wav,Canada
common_voice_en_26973.wav,Canada
common_voice_en_26975.wav,Canada
common_voice_en_26976.wav,Canada
common_voice_en_26980.wav,Canada
common_voice_en_26983.wav,Canada
common_voice_en_26985.wav,Canada
common_voice_en_26989.wav,Canada
common_voice_en_26991.wav,Canada
common_voice_en_26993.wav,Canada
common_voice_en_26996.wav,Canada
common_voice_en_26999.wav,Canada
common_voice_en_27001.wav,Canada
common_voice_en_27003.wav,Canada
common_voice_en_27004.wav,Canada
common_voice_en_27006.wav,Canada
common_voice_en_27009.wav,Canada
common_voice_en_27010.wav,Canada
common_voice_en_27012.wav,Canada
common_voice_en_27014.wav,Canada
common_voice_en_27015.wav,Canada
common_voice_en_27017.wav,Canada
common_voice_en_27019.wav,Canada
common_voice_en_27020.wav,Canada
common_voice_en_27022.wav,Canada
common_voice_en_27026.wav,Canada
common_voice_en_27027.wav,Canada
common_voice_en_27028.wav,Canada
common_voice_en_27029.wav,Canada
common_voice_en_27031.wav,Canada
common_voice_en_27032.wav,Canada
common_voice_en_27037.wav,Canada
common_voice_en_27039.wav,Canada
common_voice_en_27041.wav,Canada
common_voice_en_27042.wav,Canada
common_voice_en_27044.wav,Canada
common_voice_en_27045.wav,Canada
common_voice_en_27049.wav,Canada
common_voice_en_27051.wav,Canada
common_voice_en_27052.wav,Canada
common_voice_en_27054.wav,Canada
common_voice_en_27055.wav,Canada
common_voice_en_27057.wav,Canada
common_voice_en_27058.wav,Canada
common_voice_en_27059.wav,Canada
common_voice_en_27060.wav,Canada
common_voice_en_27065.wav,Canada
common_voice_en_27066.wav,Canada
common_voice_en_27067.wav,Canada
common_voice_en_27068.wav,Canada
common_voice_en_27069.wav,Canada
common_voice_en_27070.wav,Canada
common_voice_en_27072.wav,Canada
common_voice_en_27076.wav,Canada
common_voice_en_27077.wav,Canada
common_voice_en_27079.wav,Canada
common_voice_en_27082.wav,Canada
common_voice_en_27085.wav,Canada
common_voice_en_27086.wav,Canada
common_voice_en_27090.wav,Canada
common_voice_en_27091.wav,Canada
common_voice_en_27093.wav,Canada
common_voice_en_27094.wav,Canada
common_voice_en_27095.wav,Canada
common_voice_en_27097.wav,Canada
common_voice_en_27098.wav,Canada
common_voice_en_27099.wav,Canada
common_voice_en_27101.wav,Canada
common_voice_en_27102.wav,Canada
common_voice_en_27103.wav,Canada
common_voice_en_27105.wav,Canada
common_voice_en_27106.wav,Canada
common_voice_en_27107.wav,Canada
common_voice_en_32795.wav,Canada
common_voice_en_32801.wav,Canada
common_voice_en_32802.wav,Canada
common_voice_en_32803.wav,Canada
common_voice_en_32804.wav,Canada
common_voice_en_32806.wav,Canada
common_voice_en_32811.wav,Canada
common_voice_en_32812.wav,Canada
common_voice_en_32815.wav,Canada
common_voice_en_32816.wav,Canada
common_voice_en_32820.wav,Canada
common_voice_en_32821.wav,Canada
common_voice_en_32827.wav,Canada
common_voice_en_32828.wav,Canada
common_voice_en_32830.wav,Canada
common_voice_en_34886.wav,Canada
common_voice_en_34916.wav,Canada
common_voice_en_34921.wav,Canada
common_voice_en_35519.wav,Canada
common_voice_en_35525.wav,Canada
common_voice_en_35532.wav,Canada
common_voice_en_39895.wav,Canada
common_voice_en_39903.wav,Canada
common_voice_en_41394.wav,Canada
common_voice_en_43099.wav,Canada
common_voice_en_43110.wav,Canada
common_voice_en_43114.wav,Canada
common_voice_en_43963.wav,Canada
common_voice_en_43964.wav,Canada
common_voice_en_43965.wav,Canada
common_voice_en_43970.wav,Canada
common_voice_en_43986.wav,Canada
common_voice_en_46122.wav,Canada
common_voice_en_46124.wav,Canada
common_voice_en_46142.wav,Canada
common_voice_en_46143.wav,Canada
common_voice_en_46144.wav,Canada
common_voice_en_46145.wav,Canada
common_voice_en_46146.wav,Canada
common_voice_en_47407.wav,Canada
common_voice_en_47409.wav,Canada
common_voice_en_47410.wav,Canada
common_voice_en_47411.wav,Canada
common_voice_en_47416.wav,Canada
common_voice_en_47417.wav,Canada
common_voice_en_49950.wav,Canada
common_voice_en_49951.wav,Canada
common_voice_en_49958.wav,Canada
common_voice_en_49964.wav,Canada
common_voice_en_49966.wav,Canada
common_voice_en_52762.wav,Canada
common_voice_en_52763.wav,Canada
common_voice_en_52769.wav,Canada
common_voice_en_52776.wav,Canada
common_voice_en_52789.wav,Canada
common_voice_en_52794.wav,Canada
common_voice_en_52796.wav,Canada
common_voice_en_52807.wav,Canada
common_voice_en_52813.wav,Canada
common_voice_en_52815.wav,Canada
common_voice_en_52821.wav,Canada
common_voice_en_52823.wav,Canada
common_voice_en_52832.wav,Canada
common_voice_en_52841.wav,Canada
common_voice_en_52842.wav,Canada
common_voice_en_52843.wav,Canada
common_voice_en_52845.wav,Canada
common_voice_en_52851.wav,Canada
common_voice_en_100554.wav,England
common_voice_en_100877.wav,England
common_voice_en_100880.wav,England
common_voice_en_100882.wav,England
common_voice_en_100883.wav,England
common_voice_en_100884.wav,England
common_voice_en_100886.wav,England
common_voice_en_100890.wav,England
common_voice_en_100892.wav,England
common_voice_en_100893.wav,England
common_voice_en_100894.wav,England
common_voice_en_100895.wav,England
common_voice_en_100896.wav,England
common_voice_en_100897.wav,England
common_voice_en_100898.wav,England
common_voice_en_100899.wav,England
common_voice_en_100902.wav,England
common_voice_en_100906.wav,England
common_voice_en_100907.wav,England
common_voice_en_100914.wav,England
common_voice_en_100919.wav,England
common_voice_en_100920.wav,England
common_voice_en_100923.wav,England
common_voice_en_100924.wav,England
common_voice_en_100925.wav,England
common_voice_en_100929.wav,England
common_voice_en_100930.wav,England
common_voice_en_100937.wav,England
common_voice_en_100938.wav,England
common_voice_en_100939.wav,England
common_voice_en_100947.wav,England
common_voice_en_100948.wav,England
common_voice_en_100949.wav,England
common_voice_en_100952.wav,England
common_voice_en_100953.wav,England
common_voice_en_100956.wav,England
common_voice_en_100959.wav,England
common_voice_en_100963.wav,England
common_voice_en_100964.wav,England
common_voice_en_100969.wav,England
common_voice_en_100973.wav,England
common_voice_en_100974.wav,England
common_voice_en_100975.wav,England
common_voice_en_100976.wav,England
common_voice_en_100977.wav,England
common_voice_en_100980.wav,England
common_voice_en_100982.wav,England
common_voice_en_100984.wav,England
common_voice_en_100987.wav,England
common_voice_en_100991.wav,England
common_voice_en_100995.wav,England
common_voice_en_100999.wav,England
common_voice_en_101002.wav,England
common_voice_en_101012.wav,England
common_voice_en_101013.wav,England
common_voice_en_101014.wav,England
common_voice_en_101015.wav,England
common_voice_en_101017.wav,England
common_voice_en_101019.wav,England
common_voice_en_101020.wav,England
common_voice_en_102699.wav,England
common_voice_en_102701.wav,England
common_voice_en_102702.wav,England
common_voice_en_102703.wav,England
common_voice_en_102704.wav,England
common_voice_en_102705.wav,England
common_voice_en_102706.wav,England
common_voice_en_102708.wav,England
common_voice_en_102709.wav,England
common_voice_en_102712.wav,England
common_voice_en_102714.wav,England
common_voice_en_102715.wav,England
common_voice_en_102716.wav,England
common_voice_en_102717.wav,England
common_voice_en_102718.wav,England
common_voice_en_102719.wav,England
common_voice_en_102955.wav,England
common_voice_en_102956.wav,England
common_voice_en_103134.wav,England
common_voice_en_103146.wav,England
common_voice_en_103160.wav,England
common_voice_en_103168.wav,England
common_voice_en_103171.wav,England
common_voice_en_103189.wav,England
common_voice_en_103203.wav,England
common_voice_en_103206.wav,England
common_voice_en_103208.wav,England
common_voice_en_103213.wav,England
common_voice_en_103226.wav,England
common_voice_en_103237.wav,England
common_voice_en_103245.wav,England
common_voice_en_103246.wav,England
common_voice_en_103249.wav,England
common_voice_en_103275.wav,England
common_voice_en_103279.wav,England
common_voice_en_103284.wav,England
common_voice_en_103285.wav,England
common_voice_en_103292.wav,England
common_voice_en_103295.wav,England
common_voice_en_103309.wav,England
common_voice_en_103314.wav,England
common_voice_en_103315.wav,England
common_voice_en_103336.wav,England
common_voice_en_103338.wav,England
common_voice_en_103344.wav,England
common_voice_en_103353.wav,England
common_voice_en_103361.wav,England
common_voice_en_103362.wav,England
common_voice_en_103647.wav,England
common_voice_en_10431872.wav,England
common_voice_en_10431879.wav,England
common_voice_en_10431885.wav,England
common_voice_en_104860.wav,England
common_voice_en_104861.wav,England
common_voice_en_105906.wav,England
common_voice_en_105907.wav,England
common_voice_en_106175.wav,England
common_voice_en_106215.wav,England
common_voice_en_10679037.wav,England
common_voice_en_10679047.wav,England
common_voice_en_106791.wav,England
common_voice_en_106794.wav,England
common_voice_en_106804.wav,England
common_voice_en_106814.wav,England
common_voice_en_106837.wav,England
common_voice_en_106838.wav,England
common_voice_en_106846.wav,England
common_voice_en_106848.wav,England
common_voice_en_106851.wav,England
common_voice_en_106852.wav,England
common_voice_en_106855.wav,England
common_voice_en_106858.wav,England
common_voice_en_106860.wav,England
common_voice_en_106862.wav,England
common_voice_en_106868.wav,England
common_voice_en_106874.wav,England
common_voice_en_106884.wav,England
common_voice_en_106888.wav,England
common_voice_en_106896.wav,England
common_voice_en_106900.wav,England
common_voice_en_106902.wav,England
common_voice_en_106904.wav,England
common_voice_en_107434.wav,England
common_voice_en_107435.wav,England
common_voice_en_107436.wav,England
common_voice_en_107437.wav,England
common_voice_en_107439.wav,England
common_voice_en_107440.wav,England
common_voice_en_107441.wav,England
common_voice_en_107444.wav,England
common_voice_en_107445.wav,England
common_voice_en_107447.wav,England
common_voice_en_107448.wav,England
common_voice_en_107449.wav,England
common_voice_en_107450.wav,England
common_voice_en_107451.wav,England
common_voice_en_107452.wav,England
common_voice_en_107453.wav,England
common_voice_en_107454.wav,England
common_voice_en_107455.wav,England
common_voice_en_107456.wav,England
common_voice_en_107457.wav,England
common_voice_en_107458.wav,England
common_voice_en_107461.wav,England
common_voice_en_107462.wav,England
common_voice_en_107463.wav,England
common_voice_en_107464.wav,England
common_voice_en_107469.wav,England
common_voice_en_107471.wav,England
common_voice_en_107476.wav,England
common_voice_en_107477.wav,England
common_voice_en_107479.wav,England
common_voice_en_107480.wav,England
common_voice_en_107486.wav,England
common_voice_en_107490.wav,England
common_voice_en_107492.wav,England
common_voice_en_107493.wav,England
common_voice_en_107494.wav,England
common_voice_en_107495.wav,England
common_voice_en_107496.wav,England
common_voice_en_107497.wav,England
common_voice_en_107501.wav,England
common_voice_en_107502.wav,England
common_voice_en_107503.wav,England
common_voice_en_107504.wav,England
common_voice_en_107505.wav,England
common_voice_en_107509.wav,England
common_voice_en_107510.wav,England
common_voice_en_107513.wav,England
common_voice_en_107515.wav,England
common_voice_en_107516.wav,England
common_voice_en_107517.wav,England
common_voice_en_107519.wav,England
common_voice_en_107525.wav,England
common_voice_en_107526.wav,England
common_voice_en_107527.wav,England
common_voice_en_107528.wav,England
common_voice_en_107530.wav,England
common_voice_en_107532.wav,England
common_voice_en_107533.wav,England
common_voice_en_107537.wav,England
common_voice_en_107538.wav,England
common_voice_en_107539.wav,England
common_voice_en_107540.wav,England
common_voice_en_107541.wav,England
common_voice_en_107542.wav,England
common_voice_en_107545.wav,England
common_voice_en_107546.wav,England
common_voice_en_107549.wav,England
common_voice_en_107551.wav,England
common_voice_en_107552.wav,England
common_voice_en_107553.wav,England
common_voice_en_107554.wav,England
common_voice_en_107557.wav,England
common_voice_en_107558.wav,England
common_voice_en_107559.wav,England
common_voice_en_107561.wav,England
common_voice_en_1089344.wav,England
common_voice_en_1089346.wav,England
common_voice_en_1089347.wav,England
common_voice_en_1089349.wav,England
common_voice_en_1089355.wav,England
common_voice_en_10923341.wav,England
common_voice_en_109808.wav,England
common_voice_en_109812.wav,England
common_voice_en_109817.wav,England
common_voice_en_109819.wav,England
common_voice_en_109829.wav,England
common_voice_en_110855.wav,England
